label,prob
0.0,0.49950361251831055
0.0,0.49860864877700806
0.0,0.4987771213054657
0.0,0.4992382526397705
0.0,0.49851882457733154
0.0,0.49859845638275146
0.0,0.5012869834899902
0.0,0.4978331923484802
0.0,0.4997421205043793
0.0,0.5022284388542175
0.0,0.49823302030563354
0.0,0.4999620020389557
0.0,0.4985213577747345
0.0,0.5000601410865784
0.0,0.500449001789093
0.0,0.5004596710205078
0.0,0.49722743034362793
0.0,0.4984223246574402
0.0,0.4976102113723755
0.0,0.5009199380874634
0.0,0.4991324841976166
0.0,0.5010887384414673
0.0,0.4977805018424988
0.0,0.500552237033844
0.0,0.5011154413223267
0.0,0.4979446530342102
0.0,0.4979913532733917
0.0,0.5023145079612732
0.0,0.499859094619751
0.0,0.5002025961875916
0.0,0.5008615255355835
0.0,0.5005654692649841
0.0,0.5023486018180847
0.0,0.4993394613265991
0.0,0.5000584721565247
0.0,0.5009292364120483
0.0,0.49996647238731384
0.0,0.4988744854927063
0.0,0.500863790512085
0.0,0.4995744526386261
0.0,0.5001690983772278
0.0,0.5262336730957031
0.0,0.5033333897590637
0.0,0.5025576949119568
0.0,0.6118433475494385
0.0,0.501179575920105
0.0,0.49661171436309814
0.0,0.501293957233429
0.0,0.5799609422683716
0.0,0.49846455454826355
1.0,0.4993579685688019
1.0,0.5015833973884583
1.0,0.4997656047344208
1.0,0.4973544478416443
1.0,0.5018665194511414
1.0,0.4984074831008911
1.0,0.501569926738739
1.0,0.5017907023429871
1.0,0.4987143576145172
1.0,0.5004920363426208
1.0,0.49966123700141907
1.0,0.6683257222175598
1.0,0.5005075335502625
1.0,0.5005558133125305
1.0,0.5009728074073792
1.0,0.5005655288696289
1.0,0.5004480481147766
1.0,0.49926185607910156
1.0,0.5007660388946533
1.0,0.4973143935203552
1.0,0.5008695721626282
1.0,0.5023690462112427
1.0,0.5003512501716614
1.0,0.50022292137146
1.0,0.7109740376472473
1.0,0.4994329512119293
1.0,0.5027140378952026
1.0,0.4998248517513275
1.0,0.4984162747859955
1.0,0.5006738901138306
1.0,0.5016624927520752
1.0,0.5003637075424194
1.0,0.4991898238658905
1.0,0.5027357935905457
1.0,0.4990975260734558
1.0,0.5014531016349792
1.0,0.5002743601799011
1.0,0.5544740557670593
1.0,0.5003271698951721
1.0,0.5022699236869812
1.0,0.49833354353904724
1.0,0.5011209845542908
1.0,0.4998031258583069
1.0,0.5004183650016785
1.0,0.49976614117622375
1.0,0.501573383808136
1.0,0.5127370357513428
1.0,0.5003878474235535
1.0,0.49981963634490967
1.0,0.5011017322540283
