label,prob
0.0,0.49479228258132935
0.0,0.4968906342983246
0.0,0.4984816908836365
0.0,0.4979296028614044
0.0,0.49327296018600464
0.0,0.4880448579788208
0.0,0.49711939692497253
0.0,0.5006300806999207
0.0,0.49486956000328064
0.0,0.5021489262580872
0.0,0.49062755703926086
0.0,0.49617573618888855
0.0,0.4975534975528717
0.0,0.5004315972328186
0.0,0.4948645234107971
0.0,0.49346134066581726
0.0,0.5001334547996521
0.0,0.4958403706550598
0.0,0.49371951818466187
0.0,0.5002176761627197
1.0,0.4991365969181061
1.0,0.4975629448890686
1.0,0.5027236342430115
1.0,0.500083863735199
1.0,0.5040382742881775
1.0,0.49452969431877136
1.0,0.49643322825431824
1.0,0.5014513731002808
1.0,0.502341091632843
1.0,0.5003198385238647
1.0,0.5005903244018555
1.0,0.49924394488334656
1.0,0.4932909905910492
1.0,0.5033730864524841
1.0,0.5004872679710388
1.0,0.500870406627655
1.0,0.49574145674705505
1.0,0.5011688470840454
1.0,0.502770721912384
1.0,0.4966736435890198
