label,prob
0.0,0.49476075172424316
0.0,0.5002182722091675
0.0,0.49377936124801636
0.0,0.5006982684135437
0.0,0.5026544332504272
0.0,0.4940582811832428
0.0,0.49206143617630005
0.0,0.5005821585655212
0.0,0.4984967112541199
0.0,0.5064468383789062
0.0,0.48892101645469666
0.0,0.49710798263549805
0.0,0.5026182532310486
0.0,0.494084894657135
0.0,0.4902494251728058
0.0,0.48804375529289246
0.0,0.5024453997612
0.0,0.4883103370666504
0.0,0.4946456551551819
0.0,0.5026903748512268
1.0,0.4945424199104309
1.0,0.4971298277378082
1.0,0.5020954012870789
1.0,0.5003435611724854
1.0,0.5115562081336975
1.0,0.493519127368927
1.0,0.4996507167816162
1.0,0.4974335730075836
1.0,0.5006119012832642
1.0,0.5012581944465637
1.0,0.5034422874450684
1.0,0.5020829439163208
1.0,0.4960819184780121
1.0,0.5030352473258972
1.0,0.502970814704895
1.0,0.5028968453407288
1.0,0.4980843961238861
1.0,0.5014033913612366
1.0,0.5019219517707825
1.0,0.5001668334007263
