label,prob
0.0,0.45207539200782776
0.0,0.48782894015312195
0.0,0.4573958218097687
0.0,0.4223548173904419
0.0,0.5457137227058411
0.0,0.5343335866928101
0.0,0.5565959811210632
0.0,0.45243290066719055
0.0,0.42422470450401306
0.0,0.47697076201438904
0.0,0.38802388310432434
0.0,0.41962867975234985
0.0,0.44522330164909363
0.0,0.4754704236984253
0.0,0.4422186613082886
0.0,0.4645390212535858
0.0,0.4488803446292877
0.0,0.4875004291534424
0.0,0.3838247060775757
0.0,0.461294949054718
0.0,0.4750448763370514
0.0,0.4510790705680847
0.0,0.3770352900028229
0.0,0.5224742293357849
0.0,0.465945303440094
0.0,0.4290471374988556
0.0,0.45737922191619873
0.0,0.597038745880127
0.0,0.42060041427612305
0.0,0.48359018564224243
0.0,0.4872051775455475
0.0,0.5001094341278076
0.0,0.5195187926292419
0.0,0.4471454918384552
0.0,0.448905348777771
0.0,0.5144528746604919
0.0,0.4290425479412079
0.0,0.4802091419696808
0.0,0.4240037798881531
0.0,0.4287823736667633
0.0,0.43890687823295593
0.0,0.46718543767929077
0.0,0.4703986346721649
0.0,0.4724181294441223
0.0,0.511289119720459
0.0,0.47240594029426575
0.0,0.4331130385398865
0.0,0.4683654308319092
0.0,0.546544075012207
0.0,0.49633869528770447
1.0,0.45616060495376587
1.0,0.4970036745071411
1.0,0.461061030626297
1.0,0.3826957941055298
1.0,0.5540282130241394
1.0,0.3620721697807312
1.0,0.45195272564888
1.0,0.5083781480789185
1.0,0.4460592269897461
1.0,0.48127150535583496
1.0,0.40681391954421997
1.0,0.5919317007064819
1.0,0.43975669145584106
1.0,0.530160665512085
1.0,0.39638200402259827
1.0,0.5176804065704346
1.0,0.4757642447948456
1.0,0.4515869915485382
1.0,0.4786073863506317
1.0,0.43969693779945374
1.0,0.5344761610031128
1.0,0.523042619228363
1.0,0.4479791224002838
1.0,0.49042603373527527
1.0,0.5467616319656372
1.0,0.37291914224624634
1.0,0.5400691628456116
1.0,0.47027587890625
1.0,0.44382137060165405
1.0,0.4197176992893219
1.0,0.5212958455085754
1.0,0.5195924043655396
1.0,0.40375345945358276
1.0,0.5792613625526428
1.0,0.43976452946662903
1.0,0.532878041267395
1.0,0.45750904083251953
1.0,0.44015613198280334
1.0,0.48655954003334045
1.0,0.45377570390701294
1.0,0.4460940659046173
1.0,0.43894776701927185
1.0,0.45925116539001465
1.0,0.47801265120506287
1.0,0.4669223725795746
1.0,0.4739207923412323
1.0,0.4922756552696228
1.0,0.4364129602909088
1.0,0.4941861927509308
1.0,0.5056938529014587
