label,prob
0.0,0.4989697337150574
0.0,0.5471398234367371
0.0,0.49451592564582825
0.0,0.4946146309375763
0.0,0.49725526571273804
0.0,0.4985188841819763
0.0,0.49905529618263245
0.0,0.4976513087749481
0.0,0.49816015362739563
0.0,0.4970366060733795
0.0,0.4974152147769928
0.0,0.49796614050865173
0.0,0.49872851371765137
0.0,0.4977545738220215
0.0,0.49682366847991943
0.0,0.49644941091537476
0.0,0.49674150347709656
0.0,0.7917658090591431
0.0,0.49942007660865784
0.0,0.49653375148773193
0.0,0.49765244126319885
0.0,0.49684733152389526
0.0,0.4969908893108368
0.0,0.5002370476722717
0.0,0.7036421298980713
0.0,0.4967924952507019
0.0,0.4987853765487671
0.0,0.501264214515686
0.0,0.4995589256286621
0.0,0.4996223747730255
0.0,0.4996678829193115
0.0,0.9311553239822388
0.0,0.5015329122543335
0.0,0.49704089760780334
0.0,0.4989681839942932
0.0,0.4972594380378723
0.0,0.8968889713287354
0.0,0.4971237778663635
0.0,0.4994836747646332
0.0,0.8937957882881165
0.0,0.49870139360427856
0.0,0.7159785032272339
0.0,0.9360985159873962
0.0,0.5825422406196594
0.0,0.8332960605621338
0.0,0.7253564596176147
0.0,0.4970848262310028
0.0,0.8680418729782104
0.0,0.7793259024620056
0.0,0.4983989894390106
1.0,0.4985044598579407
1.0,0.5003435015678406
1.0,0.550119936466217
1.0,0.49524620175361633
1.0,0.4984593689441681
1.0,0.49878013134002686
1.0,0.5010643005371094
1.0,0.8791648149490356
1.0,0.4994518756866455
1.0,0.6034212708473206
1.0,0.5939713716506958
1.0,0.9796743988990784
1.0,0.49846816062927246
1.0,0.49922528862953186
1.0,0.5030590891838074
1.0,0.49888068437576294
1.0,0.4999811351299286
1.0,0.49834775924682617
1.0,0.49847275018692017
1.0,0.4945525825023651
1.0,0.5015151500701904
1.0,0.9565774202346802
1.0,0.5473554730415344
1.0,0.7199277877807617
1.0,0.9763259291648865
1.0,0.4952070415019989
1.0,0.8056908845901489
1.0,0.7742575407028198
1.0,0.49687838554382324
1.0,0.500859260559082
1.0,0.8850488662719727
1.0,0.49657097458839417
1.0,0.49961233139038086
1.0,0.8440911173820496
1.0,0.4984743297100067
1.0,0.6383105516433716
1.0,0.49776601791381836
1.0,0.4997767210006714
1.0,0.5001658201217651
1.0,0.4978742003440857
1.0,0.804021418094635
1.0,0.500876247882843
1.0,0.4972972869873047
1.0,0.8263610005378723
1.0,0.6837502121925354
1.0,0.9277812242507935
1.0,0.8566972613334656
1.0,0.5000084638595581
1.0,0.8263953924179077
1.0,0.9275183081626892
