label,prob
0.0,0.9049676060676575
0.0,0.4905247986316681
0.0,0.7823179960250854
0.0,0.9596109390258789
0.0,0.2058655172586441
0.0,0.3977372646331787
0.0,0.5818785429000854
0.0,0.498635470867157
0.0,0.7403486371040344
0.0,0.7612013220787048
0.0,0.8258877396583557
0.0,0.3822694718837738
0.0,0.14089645445346832
0.0,0.2541334629058838
0.0,0.938791811466217
0.0,0.3564477860927582
0.0,0.2898063063621521
0.0,0.24727763235569
0.0,0.7168484330177307
0.0,0.5016514658927917
1.0,0.6008124351501465
1.0,0.8377982378005981
1.0,0.7298139333724976
1.0,0.3401187062263489
1.0,0.9568243026733398
1.0,0.9851722717285156
1.0,0.4992815852165222
1.0,0.8461664915084839
1.0,0.08165097236633301
1.0,0.9765890836715698
1.0,0.8991490006446838
1.0,0.5004270076751709
1.0,0.847224235534668
1.0,0.7636184096336365
1.0,0.6128628253936768
1.0,0.5193561911582947
1.0,0.5544535517692566
1.0,0.5928665995597839
1.0,0.8150094151496887
1.0,0.9661246538162231
