label,prob
0.0,0.5102537870407104
0.0,0.5054545402526855
0.0,0.5251718163490295
0.0,0.5089550018310547
0.0,0.5274925827980042
0.0,0.49122610688209534
0.0,0.5190744996070862
0.0,0.5120232701301575
0.0,0.5258274674415588
0.0,0.5075339674949646
0.0,0.5274180173873901
0.0,0.5063595175743103
0.0,0.5039539933204651
0.0,0.5099838972091675
0.0,0.5280050039291382
0.0,0.5154388546943665
0.0,0.49779197573661804
0.0,0.5222967267036438
0.0,0.5134137272834778
0.0,0.5231719613075256
1.0,0.517270028591156
1.0,0.5083211064338684
1.0,0.5203026533126831
1.0,0.522716760635376
1.0,0.5150812864303589
1.0,0.5090139508247375
1.0,0.5199609398841858
1.0,0.5184001922607422
1.0,0.5155069828033447
1.0,0.5256938338279724
1.0,0.5173996686935425
1.0,0.518027663230896
1.0,0.5230419039726257
1.0,0.5205226540565491
1.0,0.528796374797821
1.0,0.5109354853630066
1.0,0.5136824250221252
1.0,0.5062238574028015
1.0,0.5063453912734985
1.0,0.5192023515701294
