label,prob
0.0,0.4976220428943634
0.0,0.4996430277824402
0.0,0.49835366010665894
0.0,0.5034766793251038
0.0,0.5019733905792236
0.0,0.4992673695087433
0.0,0.502826452255249
0.0,0.503033459186554
0.0,0.501746416091919
0.0,0.503661572933197
0.0,0.5010335445404053
0.0,0.4997766315937042
0.0,0.5024359226226807
0.0,0.502498209476471
0.0,0.5013706088066101
0.0,0.4993790090084076
0.0,0.5024738311767578
0.0,0.4996185004711151
0.0,0.497808039188385
0.0,0.5033764839172363
1.0,0.5038813948631287
1.0,0.5019388198852539
1.0,0.5013871788978577
1.0,0.5012733340263367
1.0,0.5032544136047363
1.0,0.5023152828216553
1.0,0.501865029335022
1.0,0.5002347826957703
1.0,0.506501317024231
1.0,0.5011599063873291
1.0,0.5006455183029175
1.0,0.5040510296821594
1.0,0.5010901093482971
1.0,0.5019251108169556
1.0,0.5005749464035034
1.0,0.5024733543395996
1.0,0.5007084608078003
1.0,0.5034607648849487
1.0,0.5038306713104248
1.0,0.5022078156471252
