label,prob
0.0,0.5045846104621887
0.0,0.6114766001701355
0.0,0.5000128746032715
0.0,0.9922921061515808
0.0,0.9899348616600037
0.0,0.6925212740898132
0.0,0.5029712915420532
0.0,0.9718913435935974
0.0,0.7193846106529236
0.0,0.9367942810058594
0.0,0.9760052561759949
0.0,0.9028454422950745
0.0,0.8568931818008423
0.0,0.4983138144016266
0.0,0.5048919916152954
0.0,0.7840633392333984
0.0,0.5024906396865845
0.0,0.4999096989631653
0.0,0.49940991401672363
0.0,0.5041711926460266
1.0,0.9310840368270874
1.0,0.5020846128463745
1.0,0.9033400416374207
1.0,0.9889040589332581
1.0,0.6677412986755371
1.0,0.9771201610565186
1.0,0.7271486520767212
1.0,0.6669114232063293
1.0,0.5053715705871582
1.0,0.9846348166465759
1.0,0.5017936825752258
1.0,0.9904623627662659
1.0,0.9888521432876587
1.0,0.6264084577560425
1.0,0.7955456972122192
1.0,0.9885346293449402
1.0,0.6653428673744202
1.0,0.5010491609573364
1.0,0.7293146252632141
1.0,0.8203513026237488
